name,url,type_,image_url,image_path,effects,interactions
D100,https://bindingofisaacrebirth.fandom.com//wiki/D100,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b5/Collectible_D100_icon.png/revision/latest/scale-to-width-down/48?cb=20210821081041,data/images/D100.png,,
D4,https://bindingofisaacrebirth.fandom.com//wiki/D4,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/17/Collectible_D4_icon.png/revision/latest/scale-to-width-down/48?cb=20210821075310,data/images/D4.png,,
D10,https://bindingofisaacrebirth.fandom.com//wiki/D10,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e5/Collectible_D10_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041724,data/images/D10.png,,
Blank Card,https://bindingofisaacrebirth.fandom.com//wiki/Blank_Card,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6c/Collectible_Blank_Card_icon.png/revision/latest/scale-to-width-down/48?cb=20210821082304,data/images/Blank Card.png,,
Book of Secrets,https://bindingofisaacrebirth.fandom.com//wiki/Book_of_Secrets,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/36/Collectible_Book_of_Secrets_icon.png/revision/latest/scale-to-width-down/48?cb=20210821080628,data/images/Book of Secrets.png,,
Box of Spiders,https://bindingofisaacrebirth.fandom.com//wiki/Box_of_Spiders,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1f/Collectible_Box_of_Spiders_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045957,data/images/Box of Spiders.png,,
Red Candle,https://bindingofisaacrebirth.fandom.com//wiki/Red_Candle,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dc/Collectible_Red_Candle_icon.png/revision/latest/scale-to-width-down/48?cb=20210821080857,data/images/Red Candle.png,,
The Jar,https://bindingofisaacrebirth.fandom.com//wiki/The_Jar,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a2/Collectible_The_Jar_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050629,data/images/The Jar.png,,
Flush!,https://bindingofisaacrebirth.fandom.com//wiki/Flush!,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/74/Collectible_Flush%21_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050914,data/images/Flush!.png,,
Satanic Bible,https://bindingofisaacrebirth.fandom.com//wiki/Satanic_Bible,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e6/Collectible_Satanic_Bible_icon.png/revision/latest/scale-to-width-down/48?cb=20210821060628,data/images/Satanic Bible.png,,
Head of Krampus,https://bindingofisaacrebirth.fandom.com//wiki/Head_of_Krampus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ef/Collectible_Head_of_Krampus_icon.png/revision/latest/scale-to-width-down/48?cb=20210821045354,data/images/Head of Krampus.png,,
Butter Bean,https://bindingofisaacrebirth.fandom.com//wiki/Butter_Bean,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9f/Collectible_Butter_Bean_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050839,data/images/Butter Bean.png,,
Magic Fingers,https://bindingofisaacrebirth.fandom.com//wiki/Magic_Fingers,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/79/Collectible_Magic_Fingers_icon.png/revision/latest/scale-to-width-down/48?cb=20211204001055,data/images/Magic Fingers.png,,
Converter,https://bindingofisaacrebirth.fandom.com//wiki/Converter,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f7/Collectible_Converter_icon.png/revision/latest/scale-to-width-down/48?cb=20211122232741,data/images/Converter.png,,
Pandora's Box,https://bindingofisaacrebirth.fandom.com//wiki/Pandora%27s_Box,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/8f/Collectible_Pandora%27s_Box_icon.png/revision/latest/scale-to-width-down/48?cb=20210821081302,data/images/Pandora's Box.png,,
Unicorn Stump,https://bindingofisaacrebirth.fandom.com//wiki/Unicorn_Stump,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e5/Collectible_Unicorn_Stump_icon.png/revision/latest/scale-to-width-down/48?cb=20210821055351,data/images/Unicorn Stump.png,,
Taurus,https://bindingofisaacrebirth.fandom.com//wiki/Taurus,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cd/Collectible_Taurus_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054610,data/images/Taurus.png,,
Aries,https://bindingofisaacrebirth.fandom.com//wiki/Aries,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a0/Collectible_Aries_icon.png/revision/latest/scale-to-width-down/48?cb=20210821043609,data/images/Aries.png,,
Cancer,https://bindingofisaacrebirth.fandom.com//wiki/Cancer,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cf/Collectible_Cancer_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053044,data/images/Cancer.png,,
Leo,https://bindingofisaacrebirth.fandom.com//wiki/Leo,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e5/Collectible_Leo_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054031,data/images/Leo.png,,
Virgo,https://bindingofisaacrebirth.fandom.com//wiki/Virgo,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/62/Collectible_Virgo_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050127,data/images/Virgo.png,,
Libra,https://bindingofisaacrebirth.fandom.com//wiki/Libra,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/95/Collectible_Libra_icon.png/revision/latest/scale-to-width-down/48?cb=20210821035651,data/images/Libra.png,,
Scorpio,https://bindingofisaacrebirth.fandom.com//wiki/Scorpio,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/98/Collectible_Scorpio_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050057,data/images/Scorpio.png,,
Sagittarius,https://bindingofisaacrebirth.fandom.com//wiki/Sagittarius,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2f/Collectible_Sagittarius_icon.png/revision/latest/scale-to-width-down/48?cb=20210821043640,data/images/Sagittarius.png,,
Capricorn,https://bindingofisaacrebirth.fandom.com//wiki/Capricorn,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a3/Collectible_Capricorn_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050223,data/images/Capricorn.png,,
Aquarius,https://bindingofisaacrebirth.fandom.com//wiki/Aquarius,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/53/Collectible_Aquarius_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041412,data/images/Aquarius.png,,
Pisces,https://bindingofisaacrebirth.fandom.com//wiki/Pisces,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9f/Collectible_Pisces_icon.png/revision/latest/scale-to-width-down/48?cb=20210821043739,data/images/Pisces.png,,
Eve's Mascara,https://bindingofisaacrebirth.fandom.com//wiki/Eve%27s_Mascara,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/f4/Collectible_Eve%27s_Mascara_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083552,data/images/Eve's Mascara.png,,
Judas' Shadow,https://bindingofisaacrebirth.fandom.com//wiki/Judas%27_Shadow,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/c6/Collectible_Judas%27_Shadow_icon.png/revision/latest/scale-to-width-down/48?cb=20210821074248,data/images/Judas' Shadow.png,,
Maggy's Bow,https://bindingofisaacrebirth.fandom.com//wiki/Maggy%27s_Bow,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/45/Collectible_Maggy%27s_Bow_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083649,data/images/Maggy's Bow.png,,
Holy Mantle,https://bindingofisaacrebirth.fandom.com//wiki/Holy_Mantle,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2a/Collectible_Holy_Mantle_icon.png/revision/latest/scale-to-width-down/48?cb=20210821051825,data/images/Holy Mantle.png,,
Thunder Thighs,https://bindingofisaacrebirth.fandom.com//wiki/Thunder_Thighs,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/f/fc/Collectible_Thunder_Thighs_icon.png/revision/latest/scale-to-width-down/48?cb=20210821043227,data/images/Thunder Thighs.png,,
Strange Attractor,https://bindingofisaacrebirth.fandom.com//wiki/Strange_Attractor,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6a/Collectible_Strange_Attractor_icon.png/revision/latest/scale-to-width-down/48?cb=20210821055545,data/images/Strange Attractor.png,,
Cursed Eye,https://bindingofisaacrebirth.fandom.com//wiki/Cursed_Eye,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/c/cb/Collectible_Cursed_Eye_icon.png/revision/latest/scale-to-width-down/48?cb=20210821055451,data/images/Cursed Eye.png,,
Mysterious Liquid,https://bindingofisaacrebirth.fandom.com//wiki/Mysterious_Liquid,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/16/Collectible_Mysterious_Liquid_icon.png/revision/latest/scale-to-width-down/48?cb=20210821060655,data/images/Mysterious Liquid.png,,
Gemini (Item),https://bindingofisaacrebirth.fandom.com//wiki/Gemini_(Item),,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/64/Collectible_Gemini_icon.png/revision/latest/scale-to-width-down/48?cb=20210821084139,data/images/Gemini (Item).png,,
Cain's Other Eye,https://bindingofisaacrebirth.fandom.com//wiki/Cain%27s_Other_Eye,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/4f/Collectible_Cain%27s_Other_Eye_icon.png/revision/latest/scale-to-width-down/48?cb=20210821081550,data/images/Cain's Other Eye.png,,
???'s Only Friend,https://bindingofisaacrebirth.fandom.com//wiki/%3F%3F%3F%27s_Only_Friend,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/ee/Collectible_Blue_Baby%27s_Only_Friend_icon.png/revision/latest/scale-to-width-down/48?cb=20210821084239,data/images/???'s Only Friend.png,,
Samson's Chains,https://bindingofisaacrebirth.fandom.com//wiki/Samson%27s_Chains,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/8/80/Collectible_Samson%27s_Chains_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083843,data/images/Samson's Chains.png,,
Mongo Baby,https://bindingofisaacrebirth.fandom.com//wiki/Mongo_Baby,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/32/Collectible_Mongo_Baby_icon.png/revision/latest/scale-to-width-down/48?cb=20210821082055,data/images/Mongo Baby.png,,
Isaac's Tears,https://bindingofisaacrebirth.fandom.com//wiki/Isaac%27s_Tears,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/6b/Collectible_Isaac%27s_Tears_icon.png/revision/latest/scale-to-width-down/48?cb=20210821081226,data/images/Isaac's Tears.png,,
Undefined,https://bindingofisaacrebirth.fandom.com//wiki/Undefined,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2e/Collectible_Undefined_icon.png/revision/latest/scale-to-width-down/48?cb=20210821081334,data/images/Undefined.png,,
Scissors,https://bindingofisaacrebirth.fandom.com//wiki/Scissors,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9f/Collectible_Scissors_icon.png/revision/latest/scale-to-width-down/48?cb=20210821084210,data/images/Scissors.png,,
Breath of Life,https://bindingofisaacrebirth.fandom.com//wiki/Breath_of_Life,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/dd/Collectible_Breath_of_Life_icon.png/revision/latest/scale-to-width-down/48?cb=20210821075435,data/images/Breath of Life.png,,
The Polaroid,https://bindingofisaacrebirth.fandom.com//wiki/The_Polaroid,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5d/Collectible_The_Polaroid_icon.png/revision/latest/scale-to-width-down/48?cb=20210821082155,data/images/The Polaroid.png,,
The Negative,https://bindingofisaacrebirth.fandom.com//wiki/The_Negative,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b7/Collectible_The_Negative_icon.png/revision/latest/scale-to-width-down/48?cb=20210821075240,data/images/The Negative.png,,
The Ludovico Technique,https://bindingofisaacrebirth.fandom.com//wiki/The_Ludovico_Technique,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e4/Collectible_The_Ludovico_Technique_icon.png/revision/latest/scale-to-width-down/48?cb=20210821050321,data/images/The Ludovico Technique.png,,
Soy Milk,https://bindingofisaacrebirth.fandom.com//wiki/Soy_Milk,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/d/d5/Collectible_Soy_Milk_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054437,data/images/Soy Milk.png,,
Godhead,https://bindingofisaacrebirth.fandom.com//wiki/Godhead,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/0/0c/Collectible_Godhead_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083620,data/images/Godhead.png,,
Lazarus' Rags,https://bindingofisaacrebirth.fandom.com//wiki/Lazarus%27_Rags,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7f/Collectible_Lazarus%27_Rags_icon.png/revision/latest/scale-to-width-down/48?cb=20210821080335,data/images/Lazarus' Rags.png,,
The Mind,https://bindingofisaacrebirth.fandom.com//wiki/The_Mind,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/22/Collectible_The_Mind_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083455,data/images/The Mind.png,,
The Body,https://bindingofisaacrebirth.fandom.com//wiki/The_Body,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/4/44/Collectible_The_Body_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083426,data/images/The Body.png,,
The Soul,https://bindingofisaacrebirth.fandom.com//wiki/The_Soul,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/b1/Collectible_The_Soul_icon.png/revision/latest/scale-to-width-down/48?cb=20210821083524,data/images/The Soul.png,,
Dead Onion,https://bindingofisaacrebirth.fandom.com//wiki/Dead_Onion,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e8/Collectible_Dead_Onion_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053754,data/images/Dead Onion.png,,
Broken Watch,https://bindingofisaacrebirth.fandom.com//wiki/Broken_Watch,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7b/Collectible_Broken_Watch_icon.png/revision/latest/scale-to-width-down/48?cb=20210821060238,data/images/Broken Watch.png,,
The Boomerang,https://bindingofisaacrebirth.fandom.com//wiki/The_Boomerang,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/6/68/Collectible_The_Boomerang_icon.png/revision/latest/scale-to-width-down/48?cb=20210821053333,data/images/The Boomerang.png,,
Safety Pin,https://bindingofisaacrebirth.fandom.com//wiki/Safety_Pin,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a0/Collectible_Safety_Pin_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042845,data/images/Safety Pin.png,,
Caffeine Pill,https://bindingofisaacrebirth.fandom.com//wiki/Caffeine_Pill,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/59/Collectible_Caffeine_Pill_icon.png/revision/latest/scale-to-width-down/48?cb=20210821061042,data/images/Caffeine Pill.png,,
Torn Photo,https://bindingofisaacrebirth.fandom.com//wiki/Torn_Photo,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Torn_Photo_icon.png/revision/latest/scale-to-width-down/48?cb=20210821060209,data/images/Torn Photo.png,,
Blue Cap,https://bindingofisaacrebirth.fandom.com//wiki/Blue_Cap,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/20/Collectible_Blue_Cap_icon.png/revision/latest/scale-to-width-down/48?cb=20210821054746,data/images/Blue Cap.png,,
Latch Key,https://bindingofisaacrebirth.fandom.com//wiki/Latch_Key,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/1/1e/Collectible_Latch_Key_icon.png/revision/latest/scale-to-width-down/48?cb=20210821042919,data/images/Latch Key.png,,
Match Book,https://bindingofisaacrebirth.fandom.com//wiki/Match_Book,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/e/e2/Collectible_Match_Book_icon.png/revision/latest/scale-to-width-down/48?cb=20210821035210,data/images/Match Book.png,,
Synthoil,https://bindingofisaacrebirth.fandom.com//wiki/Synthoil,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/a1/Collectible_Synthoil_icon.png/revision/latest/scale-to-width-down/48?cb=20210821061725,data/images/Synthoil.png,,
A Snack,https://bindingofisaacrebirth.fandom.com//wiki/A_Snack,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/9/9e/Collectible_A_Snack_icon.png/revision/latest/scale-to-width-down/48?cb=20210821041447,data/images/A Snack.png,,
Diplopia,https://bindingofisaacrebirth.fandom.com//wiki/Diplopia,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/2/2f/Collectible_Diplopia_icon.png/revision/latest/scale-to-width-down/48?cb=20210821145954,data/images/Diplopia.png,,
Placebo,https://bindingofisaacrebirth.fandom.com//wiki/Placebo,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/5/5e/Collectible_Placebo_icon.png/revision/latest/scale-to-width-down/48?cb=20210821150023,data/images/Placebo.png,,
Wooden Nickel,https://bindingofisaacrebirth.fandom.com//wiki/Wooden_Nickel,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/b/ba/Collectible_Wooden_Nickel_icon.png/revision/latest/scale-to-width-down/48?cb=20210821161558,data/images/Wooden Nickel.png,,
Toxic Shock,https://bindingofisaacrebirth.fandom.com//wiki/Toxic_Shock,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/7/7d/Collectible_Toxic_Shock_icon.png/revision/latest/scale-to-width-down/48?cb=20210821182402,data/images/Toxic Shock.png,,
Mega Bean,https://bindingofisaacrebirth.fandom.com//wiki/Mega_Bean,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/a/ab/Collectible_Mega_Bean_icon.png/revision/latest/scale-to-width-down/48?cb=20210821182333,data/images/Mega Bean.png,,
Glass Cannon,https://bindingofisaacrebirth.fandom.com//wiki/Glass_Cannon,,https://static.wikia.nocookie.net/bindingofisaacre_gamepedia/images/3/3e/Collectible_Glass_Cannon_icon.png/revision/latest/scale-to-width-down/48?cb=20210821161627,data/images/Glass Cannon.png,,
